0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.015751433,-0.041103385,-0.11095972,0.06217849,-0.061265033,0.05472027,0.08457873,-0.08034494,0.014970642,-0.0496217,0.012204029,-0.15770765,0.12900886,0.14269054,-0.0510986,-0.035157926,-0.013229966,-0.125743,0.019025214,0.24116147,-0.054256216,-0.045557193,-0.040692482,0.10313965,-0.059547104,-0.09605952,-0.17011032,0.075239465,-0.12626737,0.076078966,0.012037344,0.05317258
0.3325617,-0.8269937,1.4785743,-1.1099399,1.3989183,0.1403421,1.2647922,0.19470885,0.9481997,-0.4383539,0.58340085,0.48794875,0.14631999,0.7742452,-0.8861995,1.770908,-0.63526297,0.9062899,-1.0024139,0.7345234,-1.3430573,-1.3199979,1.6190982,0.3593279,0.6280247,0.76370203,-0.35842472,1.2198111,-0.46548796,-1.3888983,-0.096937075,0.029766478
0.14378215,0.06307481,-0.046021096,0.14889947,0.023176149,0.13419117,-0.096431695,0.014829978,0.026346546,0.19476306,0.0034319814,-0.07540861,0.100482784,-0.084324665,0.0470213,-0.078097485,0.00858108,-0.096712664,-0.04252129,0.022479668,0.06521256,0.00037635677,-0.14506203,0.11149486,-0.20591076,-0.0962222,-0.18454458,-0.102236226,-0.0358197,0.19333617,0.12746152,-0.16077441
0.842511,-0.2729304,1.3995644,-1.1057798,2.1722405,0.9401639,0.8580076,1.1098305,1.20568,0.049807206,0.8372983,0.3785955,0.5142739,0.6038815,-0.38812226,1.9625921,-1.2394352,0.8600547,-1.2323234,0.8694048,-1.5654527,-2.3906634,1.3043413,-0.05391263,0.011621183,0.7310102,-0.90448207,1.1603936,-1.0438443,-1.1016014,0.47508335,-0.20956995
-0.091528505,0.4976402,-0.092747055,0.06353934,-0.016500175,-0.4039355,-0.37299168,-0.4234564,0.1283884,-0.12043991,-0.43672335,0.27970532,0.348252,-0.2633403,0.1759471,-0.15865688,0.5286608,0.17481026,0.21961258,-0.50570065,0.112108536,-0.24761868,-0.46950483,0.2611495,-0.41578755,-0.17215645,0.5431982,-0.31647578,0.21589246,0.08518953,-0.3723045,0.1810323
0.60356635,-0.48350036,1.0454813,-1.2987056,1.8601166,0.96017545,1.3172721,0.75518167,0.86286616,-0.2552492,0.6472204,-0.002377592,0.59739995,1.2852416,-1.127319,2.1642976,-1.6033437,0.37886298,-1.1113257,1.4013911,-1.7894692,-2.7013936,1.374632,0.09014765,0.37607002,0.73507524,-1.1133401,1.3406957,-1.0758823,-1.4123145,0.2020464,-0.017982885
0.68672484,-0.26330358,1.8957697,-1.1523193,2.2704687,0.5600166,0.19378,1.2810936,0.85213786,0.5569947,0.7922431,0.33039626,-0.0015387684,-0.35959148,0.21839342,2.0406442,-0.9533386,0.9436476,-0.87133163,0.2528188,-1.4973592,-2.0310006,1.1087909,0.28522763,-0.28013244,0.20558077,-0.6098981,0.69766265,-0.97283614,-1.1698525,-0.21210383,-0.20657885
0.34478334,-0.3515324,0.03854987,0.18699622,0.13349019,0.2396026,0.77776265,-0.027771607,0.47113138,0.29787806,0.26532862,-0.0302925,-0.037035644,0.73869026,-0.4370945,-0.112484306,0.07432884,0.11982476,-0.4211818,0.90714407,0.02769243,0.04560784,0.33742633,0.06412987,0.31440195,0.13448778,-0.52515274,0.69563067,-0.31189045,0.14636293,0.32115248,-0.32230806
0.52815574,-0.7191368,1.1644402,-0.6023646,1.5584308,-0.30435243,1.2467545,0.35689333,0.6742239,-0.3737152,0.24964233,1.5183734,0.6145487,0.9878449,-1.0072664,1.2349117,-0.0023804978,1.7937337,-0.56531096,1.1943134,-1.3983159,-1.2767298,1.5709399,0.21680841,0.6312794,0.11325221,-0.055939388,1.4626707,-0.15598336,-0.8981604,-0.1730849,0.19504523
0.012249087,-0.13568738,-0.15085378,0.037131194,-0.06774074,0.028338615,0.252174,-0.1393427,0.03638404,-0.14439669,0.03855755,-0.18193881,0.16329661,0.32394382,-0.15075243,-0.040557057,0.010313805,-0.088709235,0.044005178,0.4614518,-0.108157784,-0.042486317,0.06601822,0.0954533,0.04801947,-0.10671336,-0.22403523,0.24452932,-0.20691359,0.025340792,-0.025666207,0.13095911
0.42520425,-0.13799141,0.9604019,-0.44927388,1.029113,-0.7327118,0.15158737,0.05762943,0.62627584,-0.38726312,-0.045657218,0.89135015,0.51365155,0.16487642,0.36309993,0.644617,0.72774404,1.61695,-0.12870985,-0.013820037,-0.43239135,-0.5309005,0.887155,-0.0009298101,0.14047965,-0.22464305,0.58055764,0.60489064,-0.11704647,-0.41846517,-0.3873223,0.35066378
-0.17035988,-0.032070667,-0.17253202,0.00088401884,-0.22956306,-0.22003846,0.08602757,-0.3027619,-0.0023035333,-0.300312,-0.14063938,-0.12561457,0.17243153,0.18972309,-0.06113428,-0.07469844,0.16868092,-0.02516279,0.19728036,0.18458599,-0.02669786,-0.018170046,-0.0794558,0.06645528,0.023618953,-0.06590011,0.03228239,0.09622285,-0.08291548,-0.029083986,-0.14663006,0.32777977
-0.20820646,-0.0842356,-0.20592037,-0.0178722,-0.26631975,-0.2788009,0.18939108,-0.38952163,0.012948453,-0.3846496,-0.16316766,-0.13306123,0.18029317,0.30116427,-0.1315839,-0.0857511,0.21405308,0.012356921,0.2361403,0.29573858,-0.042877413,-0.01965697,-0.027918823,0.05598419,0.100889556,-0.04351317,0.04049462,0.18965562,-0.10600666,-0.07278326,-0.19276656,0.41197485
-0.18049496,-0.036234852,-0.17641151,-0.0005753711,-0.24130623,-0.2300588,0.09629781,-0.32076842,-0.001165174,-0.31067702,-0.14414541,-0.13147648,0.1666323,0.19643663,-0.070255846,-0.07346968,0.17321986,-0.01979576,0.19954507,0.19017768,-0.020496383,-0.01628718,-0.07550949,0.059142597,0.033734865,-0.051902972,0.041754954,0.10351151,-0.08003559,-0.036536638,-0.14827968,0.3352664
-0.15180153,0.058383167,-0.13117492,0.030496262,-0.22010013,-0.19288366,-0.108758084,-0.21337971,-0.037958764,-0.19702372,-0.15347981,-0.10665943,0.14843893,-0.012236446,0.06750676,-0.07877128,0.14444092,-0.06435871,0.18267755,-0.042362656,0.039662667,-0.0022548698,-0.18694362,0.061195605,-0.09268326,-0.069257595,0.07378003,-0.087079294,-0.012147896,0.031047713,-0.09386547,0.23765978
-0.058029093,-0.016733672,-0.12129206,0.037994668,-0.12516503,-0.051201895,0.026103877,-0.13445404,-0.010260932,-0.12849604,-0.046941735,-0.15021296,0.15483907,0.101168364,-0.017324999,-0.05247965,0.04862226,-0.10362467,0.103828534,0.15841284,-0.03085038,-0.030007364,-0.08400204,0.07947052,-0.056592397,-0.09819085,-0.084305525,0.035631746,-0.10433247,0.04884544,-0.039552674,0.14821245
-0.103150226,-0.20607327,-0.2146553,-0.0013116524,-0.17899057,-0.14678632,0.37934953,-0.3310117,0.036418192,-0.33919,-0.048684902,-0.16930734,0.17931694,0.4751137,-0.23306638,-0.072473705,0.13331883,-0.0072330926,0.16056159,0.5714669,-0.11247814,-0.030197492,0.11612444,0.06186854,0.17543508,-0.061363183,-0.13425884,0.3592881,-0.20687604,-0.070874795,-0.14195584,0.33085167
-0.0983896,-0.017041579,-0.13814586,0.02444537,-0.16932033,-0.11132124,0.04978036,-0.20191139,-0.0011003539,-0.18829465,-0.08397757,-0.13927232,0.15252814,0.13200298,-0.032947525,-0.05593875,0.09224329,-0.07140121,0.121778816,0.16203754,-0.026667163,-0.024286574,-0.086145945,0.07972827,-0.027432347,-0.07658053,-0.032213118,0.052585855,-0.0876747,0.017678272,-0.073669374,0.20769821
0.13183741,-0.07190516,-0.073630616,0.096627794,0.035754815,0.1661042,0.16254348,0.0003835708,0.07740678,0.07133921,0.100520745,-0.15496874,0.11052004,0.20859043,-0.08805388,-0.035021394,-0.054267257,-0.12598073,-0.074298926,0.36394906,-0.059797004,-0.04542969,0.023803174,0.10771548,-0.04394245,-0.10663032,-0.29450724,0.1518393,-0.18236163,0.13018338,0.07981202,-0.06897254
0.068464614,-0.3024791,-0.18431194,0.03161781,-0.053940028,0.07136668,0.5702643,-0.17290369,0.1150085,-0.1743899,0.12408439,-0.21080256,0.14518133,0.6377415,-0.3292197,-0.036682807,-0.008562818,-0.04650502,-0.03703364,0.8478848,-0.1585463,-0.03383772,0.26076862,0.076110415,0.21897262,-0.047029592,-0.36496547,0.5354998,-0.3241168,-0.028060932,0.016788982,0.11930846
-0.16488828,0.06390847,-0.14015567,0.025898002,-0.22923267,-0.23798545,-0.11129361,-0.24654329,-0.038415335,-0.22979692,-0.17890702,-0.08574657,0.16425389,-0.0061521432,0.07538378,-0.087208256,0.19197235,-0.030240562,0.21633343,-0.048151415,0.043448463,0.0024401154,-0.18714687,0.04794062,-0.07940002,-0.081331275,0.11030474,-0.08605989,0.000512369,0.018472966,-0.11840026,0.28271174
-0.2283716,-0.25078794,-0.2735858,-0.058683366,-0.3171761,-0.36668244,0.4424485,-0.5091714,0.045117244,-0.5279399,-0.17622794,-0.13984048,0.20646244,0.5879038,-0.2782198,-0.120839655,0.28333226,0.087333284,0.3131786,0.61162555,-0.10363072,-0.00255437,0.13208419,0.029872395,0.285749,-0.025461383,-0.026193317,0.41895872,-0.18628079,-0.16465624,-0.25837457,0.57100135
-0.18668294,-0.0871138,-0.20281535,-0.014460571,-0.24847019,-0.2534009,0.19962418,-0.37037677,0.017618138,-0.36747247,-0.14756402,-0.13048446,0.18439078,0.30991763,-0.13322529,-0.081909396,0.20029731,0.0059002293,0.21708666,0.31677246,-0.05442956,-0.019177312,-0.020402748,0.0667114,0.09539843,-0.055641644,0.015930101,0.19991882,-0.115275,-0.0676458,-0.1821614,0.39048874
0.5361217,-0.038518842,0.18360445,0.39421552,0.33835036,0.41051313,0.22189999,0.16236305,0.47122768,0.78512335,0.18176986,0.12974104,-0.12655318,0.1750918,-0.11926329,-0.24865983,0.15055904,0.1331802,-0.5009023,0.29092363,0.21232894,0.08791394,0.032115586,0.15840435,-0.06019622,0.01670853,-0.47375515,0.14940555,-0.04535564,0.4901998,0.42636126,-0.68962944
-0.13637973,0.055085316,-0.13177456,0.038373977,-0.2049903,-0.170578,-0.105749816,-0.19909874,-0.038783923,-0.18059495,-0.13864729,-0.11121656,0.14389133,-0.012401471,0.06637515,-0.07582786,0.13226327,-0.072153226,0.1750422,-0.03003547,0.040534537,-0.004536085,-0.17874248,0.0569774,-0.09622436,-0.07178194,0.057673573,-0.08593001,-0.015918657,0.03999907,-0.08333738,0.21895146
-0.10639014,0.021080606,-0.13621081,0.039234165,-0.16473818,-0.12134153,-0.024714418,-0.19227284,-0.029486775,-0.17202988,-0.0981587,-0.1312949,0.16055572,0.061074454,0.016670302,-0.067846075,0.10067691,-0.09002407,0.15831487,0.08098234,-0.0003675148,-0.025213698,-0.13005091,0.068129115,-0.07401812,-0.09099243,-0.007148348,-0.009783857,-0.064909436,0.04084758,-0.08541374,0.20142792
-0.10714028,0.18395536,-0.07795282,0.07949087,-0.19633634,-0.20192471,-0.32827854,-0.15147486,-0.048199013,-0.05382906,-0.20379388,-0.03542387,0.11837264,-0.26664275,0.20283249,-0.10742703,0.20419599,-0.046127852,0.16635211,-0.31943715,0.16475719,0.023288423,-0.31114656,0.056324907,-0.22067875,-0.078241296,0.17380267,-0.30800557,0.09951686,0.10313923,-0.062010184,0.12061134
0.2993333,0.20068614,0.22404599,-0.056132093,0.72619694,-0.5880649,0.1456978,-0.23995224,0.32044503,-0.52175164,-0.24698834,0.8207137,0.85429573,0.2976036,0.08811966,0.1441309,0.7498522,1.1482915,0.24652554,0.05861169,-0.5021384,-0.69863963,0.35232458,0.1402958,-0.22310719,-0.3805127,0.62149286,0.5169712,0.014070146,-0.18356931,-0.432136,0.31797582
0.010011827,0.04208441,-0.104608655,0.08904543,-0.06706044,0.036288027,-0.077872336,-0.047509998,-0.04142087,-0.0048439763,-0.024514133,-0.14884292,0.1503388,-0.01648673,0.056922026,-0.06559214,0.003879737,-0.1540091,0.08213666,0.06810275,-0.0025979355,-0.031722985,-0.14116398,0.09067383,-0.16023098,-0.12994665,-0.12215555,-0.07786286,-0.07844182,0.12633838,0.011386566,0.031877965
-0.22194302,-0.024219625,-0.19373025,-0.017916895,-0.27487832,-0.3005737,0.082187675,-0.36482936,-0.003995441,-0.37149954,-0.19961369,-0.10749197,0.19678575,0.20435268,-0.059981376,-0.09137455,0.22669668,0.005658674,0.25194848,0.16190454,-0.028402917,-0.016385036,-0.10015924,0.06994256,0.03948224,-0.06567968,0.08821553,0.09466851,-0.06703312,-0.056297597,-0.19271176,0.4134155
0.6189075,-0.36280614,1.5220668,-0.6334401,1.3039347,-0.3948199,0.22632551,0.43910566,1.1203703,-0.0073608756,0.3509359,0.5765184,0.02879534,-0.18569084,0.7133674,0.9898652,0.39214906,1.5488569,-0.7783001,-0.19101205,-0.16339545,-0.5295013,1.2618781,-0.0010341704,0.12086136,0.3601532,0.32862478,0.51452154,-0.26106632,-0.5384321,-0.10451357,-0.009399738
0.28454003,0.20547937,0.32883072,-0.027303815,0.7147739,-0.6126925,0.08030284,-0.41914487,0.2962324,-0.38762453,-0.2638623,0.80617243,0.638964,0.18835726,0.15013576,0.122422695,0.79972506,1.0154688,0.23118491,-0.002404213,-0.34200048,-0.5625074,0.34155342,0.27958533,-0.21661259,-0.42151314,0.6487556,0.37285352,0.06927189,-0.11104433,-0.5459835,0.23809308
-0.18593772,0.031018332,-0.15505907,0.010407776,-0.24174564,-0.24982701,-0.040306035,-0.2790598,-0.026917033,-0.27545765,-0.17629535,-0.10117769,0.17334169,0.069541425,0.02391085,-0.084451415,0.18885094,-0.029716652,0.22129513,0.02907227,0.011953689,-0.007077303,-0.15444395,0.05901579,-0.040228993,-0.074961685,0.09331239,-0.016599722,-0.030071892,-0.0060034953,-0.14183538,0.32022512
-0.21672896,-0.052893132,-0.20288174,-0.02331575,-0.27143374,-0.3009488,0.13448942,-0.38261467,0.0051175654,-0.38801557,-0.1911886,-0.1100146,0.19784036,0.25777796,-0.09336448,-0.09146746,0.23242073,0.017134603,0.255961,0.22765893,-0.0426097,-0.01742074,-0.06535872,0.068149544,0.07197359,-0.06484649,0.0692592,0.14336474,-0.083869256,-0.07006027,-0.20302834,0.42977202
0.6720306,-0.31047887,1.8602983,-0.9388242,1.396279,-0.032164365,0.08342966,0.8805794,1.4336975,0.23780477,0.6536275,0.10639547,-0.28464797,-0.43256825,1.1170156,1.3608141,-0.19264312,1.3131706,-1.2713724,-0.23092115,-0.12011795,-0.8968333,1.264103,-0.097298555,-0.07613732,0.7114401,0.060433395,0.3011611,-0.5877612,-0.7512873,0.2684985,-0.3024459
-0.13559647,0.061718218,-0.12780869,0.039362118,-0.20378198,-0.17813529,-0.12111008,-0.19782904,-0.043614075,-0.17894047,-0.14292859,-0.10640481,0.14893097,-0.026557378,0.08030935,-0.08072814,0.1404267,-0.06984464,0.18620329,-0.046806976,0.043120854,-0.0014923941,-0.1862253,0.055364855,-0.102559395,-0.08120207,0.06394395,-0.099395365,-0.012573235,0.042710323,-0.089261726,0.22233927
0.09569895,0.011790849,-0.077808864,0.11785782,0.0025820509,0.13311145,-0.041689742,0.014308203,-0.021187529,0.090249605,0.04183168,-0.14449841,0.13355753,0.00015678245,0.03330195,-0.058382194,-0.053947136,-0.16373563,0.013609059,0.12472148,-0.015884407,-0.019028032,-0.10292365,0.111694284,-0.1700756,-0.1337752,-0.22691774,-0.036189266,-0.09779594,0.15471181,0.07394858,-0.07611588
0.71432257,-0.26011306,1.5303341,-0.55649644,1.2312002,-0.2607249,0.10743382,0.53601795,1.3322197,0.054211326,0.47347847,0.42580363,-0.0144547075,-0.2767295,1.0944594,0.85200685,0.3356182,1.4958998,-1.0390201,-0.28458714,0.10835168,-0.4994784,1.2131425,-0.1565594,-0.02434091,0.5313914,0.23830025,0.34507495,-0.35214865,-0.36740938,0.19810054,-0.16512926
-0.049997598,-0.065948516,-0.14439255,0.026155494,-0.12439187,-0.047262497,0.14440936,-0.17169365,0.02344121,-0.16684172,-0.026175592,-0.16151823,0.14961404,0.21872401,-0.09156087,-0.041316822,0.05235661,-0.07912414,0.07982342,0.29756585,-0.06285524,-0.0386277,-0.014686827,0.08413326,0.0069316523,-0.08420258,-0.114911556,0.14156966,-0.14237702,0.016711157,-0.052520767,0.17324547
-0.047856722,0.19529547,-0.060340002,0.09576346,-0.13911468,-0.1616141,-0.34359735,-0.152666,-0.035714783,0.010634169,-0.20997831,-0.01863027,0.14451718,-0.30457914,0.17982455,-0.11699079,0.20052363,-0.022797927,0.12392998,-0.33832753,0.14807986,-0.004315935,-0.32720074,0.113327794,-0.2705188,-0.09832523,0.15716505,-0.32412797,0.09193481,0.13019653,-0.060433224,0.049439065
-0.012061987,-0.031052602,-0.11542018,0.050821573,-0.086859584,0.01454898,0.0505595,-0.09279456,-0.0036905482,-0.08059279,-0.011651136,-0.15974304,0.15086505,0.11796717,-0.030429825,-0.044130787,0.0066744722,-0.12175779,0.059526652,0.20547187,-0.050611928,-0.035931848,-0.06274394,0.09761184,-0.066467114,-0.10643812,-0.14309111,0.052715957,-0.12114181,0.06739184,-0.005021319,0.09235595
0.12636098,0.74016386,0.60045636,-0.19209397,0.58567005,-1.1672823,-0.27185115,-0.45626253,0.64563596,-0.5266673,-0.6003323,1.2671587,0.44913965,-0.12358049,0.4806162,0.04239173,1.3256631,1.4025732,-0.036365926,-0.9101727,-0.04559228,-0.40627247,0.15684101,0.24010214,-0.21919027,-0.20539263,1.3029269,0.06278011,0.14717059,-0.19907099,-0.32874942,0.23230161
-0.14302418,0.05099,-0.14273675,0.038554132,-0.1987329,-0.17886211,-0.073997006,-0.22941768,-0.043914244,-0.20169517,-0.14413391,-0.11052008,0.1624693,0.02019969,0.04911436,-0.08169532,0.14350656,-0.072719574,0.19676305,0.0070852786,0.025200564,-0.017819146,-0.17105836,0.06161665,-0.08818603,-0.08330924,0.056268733,-0.055443957,-0.028029084,0.036079552,-0.11472532,0.24155067
-0.18366045,-0.061092183,-0.19262365,-0.009235762,-0.24252278,-0.2459775,0.14423296,-0.34399557,0.0056132115,-0.3436674,-0.15011488,-0.12817267,0.18507954,0.25457865,-0.09843105,-0.082029596,0.19266233,-0.004360663,0.21778841,0.2547509,-0.043236196,-0.018659232,-0.049286053,0.066134475,0.062661275,-0.06394284,0.028745381,0.14983763,-0.09917382,-0.051062357,-0.17055042,0.37134492
0.044272814,0.018683575,-0.09849767,0.092231214,-0.03841731,0.07871662,-0.041237086,-0.016898543,-0.01873824,0.019143075,0.012670422,-0.15566851,0.14036444,0.021003406,0.033371583,-0.055761166,-0.022190139,-0.15837613,0.04351087,0.1252454,-0.015445292,-0.030826652,-0.10468658,0.09252288,-0.14197803,-0.13283634,-0.17144334,-0.039533302,-0.10317711,0.13270457,0.042111672,0.0001501292
-0.16638522,0.017808437,-0.15578529,0.014738351,-0.22280025,-0.21706334,-0.010849446,-0.2654133,-0.020417899,-0.2586483,-0.15117139,-0.112537324,0.17144161,0.092345424,0.0044902563,-0.077817895,0.1665689,-0.04056496,0.20272304,0.07223575,0.00047729164,-0.013614053,-0.13401306,0.06263598,-0.036387503,-0.07756295,0.06049636,0.008563951,-0.048373975,-0.0020753294,-0.13196759,0.2970845
-0.13475135,0.047307685,-0.13658613,0.037690718,-0.19561133,-0.16189325,-0.076095685,-0.21590638,-0.04438761,-0.1870623,-0.13682571,-0.1152937,0.1573911,0.016110327,0.04977797,-0.07980833,0.12680843,-0.08279964,0.18608995,0.0065784752,0.021144025,-0.01569171,-0.17130363,0.06984743,-0.09301729,-0.08226911,0.039317437,-0.058763936,-0.03172218,0.03901603,-0.10399394,0.22524941
0.3318042,0.0029984042,0.767419,-0.35981536,0.8780725,-0.78275293,0.05282592,-0.15261942,0.5186264,-0.51212776,-0.13592179,0.85061383,0.5908445,0.17463952,0.39916074,0.49221158,0.78343856,1.43155,-0.012432329,-0.0671817,-0.39364856,-0.51260525,0.70272565,0.03789246,0.016745346,-0.30096683,0.6782826,0.47600526,-0.11583648,-0.35349414,-0.3843434,0.38330668
-0.106941156,0.16945364,-0.05912456,0.074387826,-0.1996005,-0.21253812,-0.33874455,-0.15318003,-0.04086136,-0.04549659,-0.221309,-0.028952379,0.114392005,-0.2841588,0.193043,-0.110547006,0.20773813,-0.026520818,0.1479293,-0.3441775,0.17479727,0.024118071,-0.30940259,0.0646398,-0.21345687,-0.06610709,0.18793483,-0.3129692,0.10084335,0.10383612,-0.05534032,0.111529715
0.6663818,-0.36462688,1.9483787,-0.9807464,1.4930975,0.080742314,0.12147502,0.9781445,1.4237809,0.24055842,0.7353431,0.1035987,-0.3288086,-0.40469173,1.0130079,1.4507775,-0.36616015,1.3134815,-1.312907,-0.1823687,-0.28632122,-1.0189914,1.2932225,-0.106272146,-0.05080677,0.8101734,-0.046498816,0.34518576,-0.6461731,-0.81120706,0.35181135,-0.36883503
0.5193341,-0.7742342,1.8857043,-0.9699594,1.7086699,0.09657699,0.93792963,0.418443,0.99170613,-0.1359109,0.735106,0.7111872,-0.096609026,0.313999,-0.36722654,1.7117515,-0.43395302,1.1775233,-1.0369766,0.5151659,-1.1516471,-1.1226279,1.6832703,0.37377343,0.40522963,0.63582647,-0.28043348,0.9697977,-0.47512108,-1.1295024,-0.123459145,-0.13905604
-0.038433734,0.06658774,-0.11189566,0.073568,-0.12308006,-0.046406597,-0.12517455,-0.09245252,-0.035841174,-0.053615965,-0.082902886,-0.11545499,0.13874817,-0.05460353,0.0833822,-0.068025865,0.0648052,-0.1063599,0.10109122,-0.020627975,0.03372323,-0.01635761,-0.17669648,0.07719036,-0.15116464,-0.10134835,-0.030354042,-0.121504106,-0.028172083,0.099108934,-0.00904502,0.08849037
2.1574142,-0.547062,1.0336795,1.0927919,1.464484,0.58928865,0.41705734,1.0177206,2.5626304,2.8072305,0.6037991,1.4833293,-1.5424837,0.115949176,-0.050129652,-0.7860865,1.6007222,2.244623,-2.1980119,-0.14156032,1.3267804,0.59490925,1.1999031,-0.48640582,0.8632074,0.46070713,-0.58054394,0.17900641,0.4295636,1.0205891,1.9794977,-2.1422348
-0.05023121,0.13780524,-0.08965096,0.08788045,-0.14072323,-0.10701065,-0.2539412,-0.10192237,-0.05107367,-0.026429277,-0.13826069,-0.06873584,0.1265538,-0.19420727,0.16243258,-0.090606734,0.13428012,-0.07484653,0.13574244,-0.19412163,0.10851459,0.0039691143,-0.2519916,0.060644396,-0.20358941,-0.10356546,0.06621923,-0.24499713,0.04421537,0.11677417,-0.027836666,0.08171551
-0.1841061,-0.0012468807,-0.16674086,0.0030172244,-0.24122946,-0.2416121,0.025226474,-0.29764807,-0.013665371,-0.29641214,-0.16245875,-0.1144595,0.17548332,0.13380477,-0.020781696,-0.08020432,0.18277098,-0.025279008,0.21245052,0.109046504,-0.009631008,-0.011392491,-0.11700742,0.06398674,-0.005696522,-0.0697302,0.06645313,0.042319834,-0.056301035,-0.021668378,-0.1469524,0.33233452
-0.1435993,0.015978597,-0.14409074,0.020904481,-0.20657983,-0.17087637,-0.0050867796,-0.23422348,-0.013581507,-0.21897286,-0.12559336,-0.123171344,0.15162909,0.08693178,-0.0050159544,-0.06510218,0.12861875,-0.06090706,0.15954545,0.08053124,0.0028757378,-0.018229218,-0.128138,0.068612926,-0.044861183,-0.06298489,0.031745993,0.011044785,-0.052957274,0.009713117,-0.1008407,0.24592462
-0.21012281,-0.00089188665,-0.1830816,-0.0097658485,-0.26216567,-0.28692636,0.03772945,-0.33786142,-0.012281515,-0.34202468,-0.19643293,-0.10114825,0.19623029,0.15841773,-0.02814725,-0.09021241,0.21868096,-0.0044847205,0.24738525,0.114245504,-0.019364633,-0.015254537,-0.12241319,0.07015822,0.008429818,-0.07583011,0.09251096,0.055766538,-0.05307079,-0.040336642,-0.18025456,0.38806522
-0.1993005,0.62525654,-0.01190171,0.017414533,-0.19966811,-0.5582593,-0.6413334,-0.34972936,0.13762528,-0.0626785,-0.5812955,0.30176753,0.26445013,-0.50728345,0.3226453,-0.17370696,0.60970414,0.15610024,0.12856294,-0.86309075,0.29446056,-0.11529304,-0.64551204,0.22469926,-0.449588,-0.085597046,0.71979696,-0.56249005,0.32843322,0.08074716,-0.23837595,0.13982058
-0.07215943,0.12154828,-0.061718997,0.07583675,-0.17018744,-0.1416196,-0.28562066,-0.111603625,-0.05044464,-0.028049432,-0.1691047,-0.06606519,0.1149027,-0.23744097,0.1670022,-0.09554805,0.14306922,-0.055134833,0.1263477,-0.25961706,0.13423634,0.021176295,-0.2640471,0.07014417,-0.19834249,-0.074577294,0.10291545,-0.26964036,0.05849602,0.10894179,-0.019461855,0.08265844
-0.3014014,-0.3155958,1.1990144,-1.83927,0.42634803,0.013934184,0.17884111,1.0001559,0.564436,0.1607241,0.0031554922,-1.3790456,-0.14110716,0.10554185,-0.52041125,2.3264856,-1.8730102,-0.054590918,-0.70465237,-0.15920559,-1.1978918,-2.2893941,0.314366,0.27888477,0.039881192,1.0727338,-0.36280185,0.21453084,-0.69225717,-1.9119133,-0.28726012,0.040072337
0.26030922,-0.11601818,-0.013342138,0.1673449,0.13219525,0.26638502,0.32615247,0.011295415,0.20088461,0.2264159,0.16968296,-0.10223672,0.056722574,0.37261793,-0.18762112,-0.0709213,-0.037475727,-0.07698197,-0.22290027,0.54727566,-0.023407206,-0.03616655,0.095561884,0.1272259,0.014180726,-0.05038006,-0.42171404,0.3113615,-0.22097078,0.21651964,0.15408032,-0.23487444
-0.18728548,0.024320759,-0.15640585,0.0063670725,-0.24533269,-0.24937923,-0.020301215,-0.28660703,-0.020700715,-0.28011355,-0.17467618,-0.10372445,0.17294475,0.086467125,0.011457905,-0.08109832,0.18596171,-0.028674517,0.21620496,0.04690452,0.0070610046,-0.008759519,-0.14702782,0.06152425,-0.030318776,-0.07118479,0.08932167,-0.00027699023,-0.03582997,-0.013324235,-0.14346282,0.32401663
0.5463143,-0.1701718,1.8026133,-0.80948603,1.242201,-0.27156907,-0.085904635,0.5329067,1.2076391,0.19082478,0.4569265,0.182018,-0.27836502,-0.69117564,1.1987797,1.1160976,0.115264036,1.2423254,-0.9810457,-0.61999834,0.08767331,-0.64126253,1.055306,0.018518731,-0.13546585,0.5418306,0.3624781,0.03098534,-0.3125614,-0.6359921,-0.11921039,-0.23345707
-0.05347474,-0.11164057,-0.1681954,0.021283284,-0.12962866,-0.06590286,0.21790946,-0.21881792,0.017170925,-0.21607253,-0.031935595,-0.15640892,0.16167733,0.30206984,-0.1302779,-0.05429252,0.07065744,-0.05778379,0.11450909,0.38401166,-0.08453135,-0.045764714,0.025580093,0.07872481,0.056730807,-0.08581231,-0.13367444,0.20712842,-0.16803321,-0.0036823042,-0.09127121,0.22109497
-0.10109767,0.11650497,-0.093740396,0.07073441,-0.18982825,-0.15136312,-0.2402519,-0.13739964,-0.05536779,-0.078790426,-0.1566084,-0.08116686,0.110896535,-0.17436045,0.15242629,-0.08947773,0.1372666,-0.077668354,0.15443042,-0.20129141,0.11464234,0.013533673,-0.24957153,0.05373753,-0.17352241,-0.06948318,0.09794152,-0.23059922,0.047904544,0.09047094,-0.043984056,0.12974465
-0.013644063,-0.27426282,-0.20382193,-0.0028227642,-0.121027246,-0.04708965,0.48604262,-0.23900056,0.08006121,-0.26621374,0.048643,-0.1968492,0.1650708,0.5754263,-0.28852433,-0.0497242,0.052246194,-0.027061041,0.08045924,0.7285278,-0.14870933,-0.03356903,0.2058866,0.059191503,0.21099068,-0.056693815,-0.26910466,0.4658643,-0.2804854,-0.06900269,-0.06627011,0.24838288
